eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum
GoA2019_Stn22:neuston:P,GoA2019_Stn22:neuston,2019-02-28T00:00:00+00:00,56.57058335,-142.84983334999998,POINT  ( -142.84983335   56.57058335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn22:neuston:F,GoA2019_Stn22:neuston,2019-02-28T00:00:00+00:00,56.57058335,-142.84983334999998,POINT  ( -142.84983335   56.57058335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn22:neuston:Total,GoA2019_Stn22:neuston,2019-02-28T00:00:00+00:00,56.57058335,-142.84983334999998,POINT  ( -142.84983335   56.57058335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn23:neuston:H,GoA2019_Stn23:neuston,2019-02-28T00:00:00+00:00,55.57324965,-143.05966669999998,POINT  ( -143.0596667   55.57324965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn23:neuston:N,GoA2019_Stn23:neuston,2019-02-28T00:00:00+00:00,55.57324965,-143.05966669999998,POINT  ( -143.0596667   55.57324965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn23:neuston:P,GoA2019_Stn23:neuston,2019-02-28T00:00:00+00:00,55.57324965,-143.05966669999998,POINT  ( -143.0596667   55.57324965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn23:neuston:F,GoA2019_Stn23:neuston,2019-02-28T00:00:00+00:00,55.57324965,-143.05966669999998,POINT  ( -143.0596667   55.57324965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn23:neuston:Total,GoA2019_Stn23:neuston,2019-02-28T00:00:00+00:00,55.57324965,-143.05966669999998,POINT  ( -143.0596667   55.57324965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn25:neuston:H,GoA2019_Stn25:neuston,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn25:neuston:N,GoA2019_Stn25:neuston,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn25:neuston:P,GoA2019_Stn25:neuston,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn25:neuston:F,GoA2019_Stn25:neuston,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn25:neuston:Total,GoA2019_Stn25:neuston,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn26:neuston:H,GoA2019_Stn26:neuston,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn26:neuston:N,GoA2019_Stn26:neuston,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn26:neuston:P,GoA2019_Stn26:neuston,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn26:neuston:F,GoA2019_Stn26:neuston,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn26:neuston:Total,GoA2019_Stn26:neuston,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn27:neuston:H,GoA2019_Stn27:neuston,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn27:neuston:N,GoA2019_Stn27:neuston,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn27:neuston:P,GoA2019_Stn27:neuston,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn27:neuston:F,GoA2019_Stn27:neuston,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn27:neuston:Total,GoA2019_Stn27:neuston,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn28:neuston:H,GoA2019_Stn28:neuston,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn28:neuston:N,GoA2019_Stn28:neuston,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn28:neuston:P,GoA2019_Stn28:neuston,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn28:neuston:F,GoA2019_Stn28:neuston,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn28:neuston:Total,GoA2019_Stn28:neuston,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn29:neuston:H,GoA2019_Stn29:neuston,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn29:neuston:N,GoA2019_Stn29:neuston,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn29:neuston:P,GoA2019_Stn29:neuston,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn29:neuston:F,GoA2019_Stn29:neuston,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn29:neuston:Total,GoA2019_Stn29:neuston,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn30:neuston:H,GoA2019_Stn30:neuston,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn30:neuston:N,GoA2019_Stn30:neuston,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn30:neuston:P,GoA2019_Stn30:neuston,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn30:neuston:F,GoA2019_Stn30:neuston,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn30:neuston:Total,GoA2019_Stn30:neuston,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn31:neuston:H,GoA2019_Stn31:neuston,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn31:neuston:N,GoA2019_Stn31:neuston,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn31:neuston:P,GoA2019_Stn31:neuston,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn31:neuston:F,GoA2019_Stn31:neuston,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn31:neuston:Total,GoA2019_Stn31:neuston,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn32:neuston:H,GoA2019_Stn32:neuston,2019-03-03T00:00:00+00:00,48.654666649999996,-145.8374167,POINT  ( -145.8374167   48.65466665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn32:neuston:N,GoA2019_Stn32:neuston,2019-03-03T00:00:00+00:00,48.654666649999996,-145.8374167,POINT  ( -145.8374167   48.65466665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn32:neuston:P,GoA2019_Stn32:neuston,2019-03-03T00:00:00+00:00,48.654666649999996,-145.8374167,POINT  ( -145.8374167   48.65466665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn32:neuston:F,GoA2019_Stn32:neuston,2019-03-03T00:00:00+00:00,48.654666649999996,-145.8374167,POINT  ( -145.8374167   48.65466665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn32:neuston:Total,GoA2019_Stn32:neuston,2019-03-03T00:00:00+00:00,48.654666649999996,-145.8374167,POINT  ( -145.8374167   48.65466665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn33:neuston:H,GoA2019_Stn33:neuston,2019-03-03T00:00:00+00:00,48.7645,-144.4735,POINT  ( -144.4735   48.7645 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn33:neuston:N,GoA2019_Stn33:neuston,2019-03-03T00:00:00+00:00,48.7645,-144.4735,POINT  ( -144.4735   48.7645 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn33:neuston:P,GoA2019_Stn33:neuston,2019-03-03T00:00:00+00:00,48.7645,-144.4735,POINT  ( -144.4735   48.7645 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn33:neuston:F,GoA2019_Stn33:neuston,2019-03-03T00:00:00+00:00,48.7645,-144.4735,POINT  ( -144.4735   48.7645 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn33:neuston:Total,GoA2019_Stn33:neuston,2019-03-03T00:00:00+00:00,48.7645,-144.4735,POINT  ( -144.4735   48.7645 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn34:neuston:H,GoA2019_Stn34:neuston,2019-03-04T00:00:00+00:00,49.77333335,-144.5225,POINT  ( -144.5225   49.77333335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn34:neuston:N,GoA2019_Stn34:neuston,2019-03-04T00:00:00+00:00,49.77333335,-144.5225,POINT  ( -144.5225   49.77333335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn34:neuston:P,GoA2019_Stn34:neuston,2019-03-04T00:00:00+00:00,49.77333335,-144.5225,POINT  ( -144.5225   49.77333335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn34:neuston:F,GoA2019_Stn34:neuston,2019-03-04T00:00:00+00:00,49.77333335,-144.5225,POINT  ( -144.5225   49.77333335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn34:neuston:Total,GoA2019_Stn34:neuston,2019-03-04T00:00:00+00:00,49.77333335,-144.5225,POINT  ( -144.5225   49.77333335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn35:neuston:H,GoA2019_Stn35:neuston,2019-03-04T00:00:00+00:00,50.763416649999996,-144.6124165,POINT  ( -144.6124165   50.76341665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn35:neuston:N,GoA2019_Stn35:neuston,2019-03-04T00:00:00+00:00,50.763416649999996,-144.6124165,POINT  ( -144.6124165   50.76341665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn35:neuston:P,GoA2019_Stn35:neuston,2019-03-04T00:00:00+00:00,50.763416649999996,-144.6124165,POINT  ( -144.6124165   50.76341665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn35:neuston:F,GoA2019_Stn35:neuston,2019-03-04T00:00:00+00:00,50.763416649999996,-144.6124165,POINT  ( -144.6124165   50.76341665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn35:neuston:Total,GoA2019_Stn35:neuston,2019-03-04T00:00:00+00:00,50.763416649999996,-144.6124165,POINT  ( -144.6124165   50.76341665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn36:neuston:H,GoA2019_Stn36:neuston,2019-03-04T00:00:00+00:00,51.77825,-144.5076665,POINT  ( -144.5076665   51.77825 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn36:neuston:N,GoA2019_Stn36:neuston,2019-03-04T00:00:00+00:00,51.77825,-144.5076665,POINT  ( -144.5076665   51.77825 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn36:neuston:P,GoA2019_Stn36:neuston,2019-03-04T00:00:00+00:00,51.77825,-144.5076665,POINT  ( -144.5076665   51.77825 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn36:neuston:F,GoA2019_Stn36:neuston,2019-03-04T00:00:00+00:00,51.77825,-144.5076665,POINT  ( -144.5076665   51.77825 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn36:neuston:Total,GoA2019_Stn36:neuston,2019-03-04T00:00:00+00:00,51.77825,-144.5076665,POINT  ( -144.5076665   51.77825 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn37:neuston:H,GoA2019_Stn37:neuston,2019-03-05T00:00:00+00:00,52.78125,-144.485,POINT  ( -144.485   52.78125 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn37:neuston:N,GoA2019_Stn37:neuston,2019-03-05T00:00:00+00:00,52.78125,-144.485,POINT  ( -144.485   52.78125 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn37:neuston:P,GoA2019_Stn37:neuston,2019-03-05T00:00:00+00:00,52.78125,-144.485,POINT  ( -144.485   52.78125 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn37:neuston:F,GoA2019_Stn37:neuston,2019-03-05T00:00:00+00:00,52.78125,-144.485,POINT  ( -144.485   52.78125 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn37:neuston:Total,GoA2019_Stn37:neuston,2019-03-05T00:00:00+00:00,52.78125,-144.485,POINT  ( -144.485   52.78125 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn38:neuston:H,GoA2019_Stn38:neuston,2019-03-05T00:00:00+00:00,53.772499999999994,-144.50083335,POINT  ( -144.50083335   53.7725 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn38:neuston:N,GoA2019_Stn38:neuston,2019-03-05T00:00:00+00:00,53.772499999999994,-144.50083335,POINT  ( -144.50083335   53.7725 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn38:neuston:P,GoA2019_Stn38:neuston,2019-03-05T00:00:00+00:00,53.772499999999994,-144.50083335,POINT  ( -144.50083335   53.7725 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn38:neuston:F,GoA2019_Stn38:neuston,2019-03-05T00:00:00+00:00,53.772499999999994,-144.50083335,POINT  ( -144.50083335   53.7725 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn38:neuston:Total,GoA2019_Stn38:neuston,2019-03-05T00:00:00+00:00,53.772499999999994,-144.50083335,POINT  ( -144.50083335   53.7725 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn39:neuston:H,GoA2019_Stn39:neuston,2019-03-05T00:00:00+00:00,54.671,-144.29258335,POINT  ( -144.29258335   54.671 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn39:neuston:N,GoA2019_Stn39:neuston,2019-03-05T00:00:00+00:00,54.671,-144.29258335,POINT  ( -144.29258335   54.671 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn39:neuston:P,GoA2019_Stn39:neuston,2019-03-05T00:00:00+00:00,54.671,-144.29258335,POINT  ( -144.29258335   54.671 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn39:neuston:F,GoA2019_Stn39:neuston,2019-03-05T00:00:00+00:00,54.671,-144.29258335,POINT  ( -144.29258335   54.671 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn39:neuston:Total,GoA2019_Stn39:neuston,2019-03-05T00:00:00+00:00,54.671,-144.29258335,POINT  ( -144.29258335   54.671 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn40:neuston:H,GoA2019_Stn40:neuston,2019-03-06T00:00:00+00:00,54.556083349999994,-143.00191665,POINT  ( -143.00191665   54.55608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn40:neuston:N,GoA2019_Stn40:neuston,2019-03-06T00:00:00+00:00,54.556083349999994,-143.00191665,POINT  ( -143.00191665   54.55608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn40:neuston:P,GoA2019_Stn40:neuston,2019-03-06T00:00:00+00:00,54.556083349999994,-143.00191665,POINT  ( -143.00191665   54.55608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn40:neuston:F,GoA2019_Stn40:neuston,2019-03-06T00:00:00+00:00,54.556083349999994,-143.00191665,POINT  ( -143.00191665   54.55608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn40:neuston:Total,GoA2019_Stn40:neuston,2019-03-06T00:00:00+00:00,54.556083349999994,-143.00191665,POINT  ( -143.00191665   54.55608335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn41:neuston:H,GoA2019_Stn41:neuston,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn41:neuston:N,GoA2019_Stn41:neuston,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn41:neuston:P,GoA2019_Stn41:neuston,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn41:neuston:F,GoA2019_Stn41:neuston,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn41:neuston:Total,GoA2019_Stn41:neuston,2019-03-06T00:00:00+00:00,53.54616665,-143.0076667,POINT  ( -143.0076667   53.54616665 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn42:neuston:H,GoA2019_Stn42:neuston,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn42:neuston:N,GoA2019_Stn42:neuston,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn42:neuston:P,GoA2019_Stn42:neuston,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn42:neuston:F,GoA2019_Stn42:neuston,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn42:neuston:Total,GoA2019_Stn42:neuston,2019-03-06T00:00:00+00:00,52.55458335,-143.02058334999998,POINT  ( -143.02058335   52.55458335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn43:neuston:H,GoA2019_Stn43:neuston,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn43:neuston:N,GoA2019_Stn43:neuston,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn43:neuston:P,GoA2019_Stn43:neuston,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn43:neuston:F,GoA2019_Stn43:neuston,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn43:neuston:Total,GoA2019_Stn43:neuston,2019-03-07T00:00:00+00:00,51.596333349999995,-143.00491664999998,POINT  ( -143.00491665   51.59633335 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn44:neuston:H,GoA2019_Stn44:neuston,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn44:neuston:N,GoA2019_Stn44:neuston,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn44:neuston:P,GoA2019_Stn44:neuston,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn44:neuston:F,GoA2019_Stn44:neuston,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn44:neuston:Total,GoA2019_Stn44:neuston,2019-03-07T00:00:00+00:00,50.5881667,-142.87925,POINT  ( -142.87925   50.5881667 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn45:neuston:H,GoA2019_Stn45:neuston,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn45:neuston:N,GoA2019_Stn45:neuston,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn45:neuston:P,GoA2019_Stn45:neuston,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn45:neuston:F,GoA2019_Stn45:neuston,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn45:neuston:Total,GoA2019_Stn45:neuston,2019-03-07T00:00:00+00:00,49.6254167,-142.80458335,POINT  ( -142.80458335   49.6254167 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn46:neuston:H,GoA2019_Stn46:neuston,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn46:neuston:N,GoA2019_Stn46:neuston,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn46:neuston:P,GoA2019_Stn46:neuston,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn46:neuston:F,GoA2019_Stn46:neuston,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn46:neuston:Total,GoA2019_Stn46:neuston,2019-03-08T00:00:00+00:00,48.73399965,-142.84658335,POINT  ( -142.84658335   48.73399965 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn47:neuston:H,GoA2019_Stn47:neuston,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn47:neuston:N,GoA2019_Stn47:neuston,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn47:neuston:P,GoA2019_Stn47:neuston,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn47:neuston:F,GoA2019_Stn47:neuston,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn47:neuston:Total,GoA2019_Stn47:neuston,2019-03-08T00:00:00+00:00,48.706,-141.32958335,POINT  ( -141.32958335   48.706 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn50:neuston:H,GoA2019_Stn50:neuston,2019-03-09T00:00:00+00:00,51.774333,-141.44849985000002,POINT  ( -141.44849985   51.774333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn50:neuston:N,GoA2019_Stn50:neuston,2019-03-09T00:00:00+00:00,51.774333,-141.44849985000002,POINT  ( -141.44849985   51.774333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn50:neuston:P,GoA2019_Stn50:neuston,2019-03-09T00:00:00+00:00,51.774333,-141.44849985000002,POINT  ( -141.44849985   51.774333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn50:neuston:F,GoA2019_Stn50:neuston,2019-03-09T00:00:00+00:00,51.774333,-141.44849985000002,POINT  ( -141.44849985   51.774333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn50:neuston:Total,GoA2019_Stn50:neuston,2019-03-09T00:00:00+00:00,51.774333,-141.44849985000002,POINT  ( -141.44849985   51.774333 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn52:neuston:H,GoA2019_Stn52:neuston,2019-03-10T00:00:00+00:00,53.71875,-141.33141634999998,POINT  ( -141.33141635   53.71875 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn52:neuston:N,GoA2019_Stn52:neuston,2019-03-10T00:00:00+00:00,53.71875,-141.33141634999998,POINT  ( -141.33141635   53.71875 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn52:neuston:P,GoA2019_Stn52:neuston,2019-03-10T00:00:00+00:00,53.71875,-141.33141634999998,POINT  ( -141.33141635   53.71875 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn52:neuston:F,GoA2019_Stn52:neuston,2019-03-10T00:00:00+00:00,53.71875,-141.33141634999998,POINT  ( -141.33141635   53.71875 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn52:neuston:Total,GoA2019_Stn52:neuston,2019-03-10T00:00:00+00:00,53.71875,-141.33141634999998,POINT  ( -141.33141635   53.71875 ),0, , ,plasticType,Event,EPSG:4326
GoA2019_Stn55:neuston:H,GoA2019_Stn55:neuston,2019-03-11T00:00:00+00:00,51.67425,-139.80325,POINT  ( -139.80325   51.67425 ),0, , ,plasticType,Event,EPSG:4326
