eventID,measurementRemarks,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,occurrenceID,measurementValueID
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,minimumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z632:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,maximumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z632:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,weight,42.6,IYS:GoA2019_Stn38:bongo:Net2:Z632:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,length_type,Size fraction,IYS:GoA2019_Stn38:bongo:Net2:Z632:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,length,1.0,IYS:GoA2019_Stn38:bongo:Net2:Z633:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,individualCount,1.0,IYS:GoA2019_Stn38:bongo:Net2:Z633:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,minimumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z633:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,maximumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z633:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,weight,65.6,IYS:GoA2019_Stn38:bongo:Net2:Z633:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,length_type,Size fraction,IYS:GoA2019_Stn38:bongo:Net2:Z633:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,length,0.5,IYS:GoA2019_Stn38:bongo:Net2:Z634:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,individualCount,1.0,IYS:GoA2019_Stn38:bongo:Net2:Z634:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,minimumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z634:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,maximumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z634:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,weight,27.8,IYS:GoA2019_Stn38:bongo:Net2:Z634:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,length_type,Size fraction,IYS:GoA2019_Stn38:bongo:Net2:Z634:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,length,0.25,IYS:GoA2019_Stn38:bongo:Net2:Z635:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,individualCount,1.0,IYS:GoA2019_Stn38:bongo:Net2:Z635:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,minimumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z635:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,maximumLength,NA,IYS:GoA2019_Stn38:bongo:Net2:Z635:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,weight,10.3,IYS:GoA2019_Stn38:bongo:Net2:Z635:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,length_type,Size fraction,IYS:GoA2019_Stn38:bongo:Net2:Z635:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,from net 1 (Formalin). Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,individualCount,3,IYS:GoA2019_Stn39:bongo:Net1:SS100:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn39:bongo:Net1:SS100:zoop_occ-195,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,weight,TBD,IYS:GoA2019_Stn39:bongo:Net1:SS100:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn39:bongo:Net1:SS100:zoop_occ-195,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,length_type,total,IYS:GoA2019_Stn39:bongo:Net1:SS100:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn39:bongo:Net1:SS100:zoop_occ-195,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,length,6.0,IYS:GoA2019_Stn39:bongo:Net1:SS100:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn39:bongo:Net1:SS100:zoop_occ-195,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,from net 1 (Formalin). Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,individualCount,3,IYS:GoA2019_Stn39:bongo:Net1:SS101:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn39:bongo:Net1:SS101:zoop_occ-196,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,weight,TBD,IYS:GoA2019_Stn39:bongo:Net1:SS101:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn39:bongo:Net1:SS101:zoop_occ-196,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,length_type,total,IYS:GoA2019_Stn39:bongo:Net1:SS101:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn39:bongo:Net1:SS101:zoop_occ-196,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,length,6.0,IYS:GoA2019_Stn39:bongo:Net1:SS101:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn39:bongo:Net1:SS101:zoop_occ-196,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,from net 1 (Formalin). Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,individualCount,3,IYS:GoA2019_Stn39:bongo:Net1:SS99:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn39:bongo:Net1:SS99:zoop_occ-194,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,weight,TBD,IYS:GoA2019_Stn39:bongo:Net1:SS99:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn39:bongo:Net1:SS99:zoop_occ-194,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,length_type,total,IYS:GoA2019_Stn39:bongo:Net1:SS99:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn39:bongo:Net1:SS99:zoop_occ-194,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,length,6.0,IYS:GoA2019_Stn39:bongo:Net1:SS99:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn39:bongo:Net1:SS99:zoop_occ-194,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,length,4.0,IYS:GoA2019_Stn39:bongo:Net2:SS102:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,individualCount,1.0,IYS:GoA2019_Stn39:bongo:Net2:SS102:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,minimumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:SS102:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,maximumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:SS102:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,weight,TBD,IYS:GoA2019_Stn39:bongo:Net2:SS102:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,length_type,Size fraction,IYS:GoA2019_Stn39:bongo:Net2:SS102:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,length,2.0,IYS:GoA2019_Stn39:bongo:Net2:Z636:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,individualCount,1.0,IYS:GoA2019_Stn39:bongo:Net2:Z636:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,minimumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z636:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,maximumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z636:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,weight,52.1,IYS:GoA2019_Stn39:bongo:Net2:Z636:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,length_type,Size fraction,IYS:GoA2019_Stn39:bongo:Net2:Z636:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,length,0.25,IYS:GoA2019_Stn39:bongo:Net2:Z662:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,individualCount,1.0,IYS:GoA2019_Stn39:bongo:Net2:Z662:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,minimumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z662:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,maximumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z662:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,weight,29.7,IYS:GoA2019_Stn39:bongo:Net2:Z662:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,length_type,Size fraction,IYS:GoA2019_Stn39:bongo:Net2:Z662:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,length,0.5,IYS:GoA2019_Stn39:bongo:Net2:Z663:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,individualCount,1.0,IYS:GoA2019_Stn39:bongo:Net2:Z663:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,minimumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z663:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,maximumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z663:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,weight,37.8,IYS:GoA2019_Stn39:bongo:Net2:Z663:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,length_type,Size fraction,IYS:GoA2019_Stn39:bongo:Net2:Z663:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,length,1.0,IYS:GoA2019_Stn39:bongo:Net2:Z664:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,individualCount,1.0,IYS:GoA2019_Stn39:bongo:Net2:Z664:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,minimumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z664:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,maximumLength,NA,IYS:GoA2019_Stn39:bongo:Net2:Z664:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,weight,57.3,IYS:GoA2019_Stn39:bongo:Net2:Z664:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,length_type,Size fraction,IYS:GoA2019_Stn39:bongo:Net2:Z664:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,length,0.25,IYS:GoA2019_Stn4:bongo:Net2:Z75:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,individualCount,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z75:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,minimumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z75:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,maximumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z75:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,weight,112.2,IYS:GoA2019_Stn4:bongo:Net2:Z75:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z75,NA,length_type,Size fraction,IYS:GoA2019_Stn4:bongo:Net2:Z75:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,length,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z77:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,individualCount,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z77:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,minimumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z77:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,maximumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z77:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,weight,45.2,IYS:GoA2019_Stn4:bongo:Net2:Z77:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z77,NA,length_type,Size fraction,IYS:GoA2019_Stn4:bongo:Net2:Z77:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,length,0.5,IYS:GoA2019_Stn4:bongo:Net2:Z78:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,individualCount,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z78:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,minimumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z78:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,maximumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z78:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,weight,73.8,IYS:GoA2019_Stn4:bongo:Net2:Z78:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z78,NA,length_type,Size fraction,IYS:GoA2019_Stn4:bongo:Net2:Z78:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,length,2.0,IYS:GoA2019_Stn4:bongo:Net2:Z79:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,individualCount,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z79:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,minimumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z79:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,maximumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z79:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,weight,47.3,IYS:GoA2019_Stn4:bongo:Net2:Z79:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z79,NA,length_type,Size fraction,IYS:GoA2019_Stn4:bongo:Net2:Z79:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,length,4.0,IYS:GoA2019_Stn4:bongo:Net2:Z80:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,individualCount,1.0,IYS:GoA2019_Stn4:bongo:Net2:Z80:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,minimumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z80:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,maximumLength,NA,IYS:GoA2019_Stn4:bongo:Net2:Z80:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,weight,31.0,IYS:GoA2019_Stn4:bongo:Net2:Z80:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn4:bongo:Net2:Z80,NA,length_type,Size fraction,IYS:GoA2019_Stn4:bongo:Net2:Z80:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,from net 1 formalin sample. Length type: Size fraction,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,NA,individualCount,3,IYS:GoA2019_Stn40:bongo:Net1:SS102:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn40:bongo:Net1:SS102:zoop_occ-197,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,NA,weight,TBD,IYS:GoA2019_Stn40:bongo:Net1:SS102:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn40:bongo:Net1:SS102:zoop_occ-197,NA
