eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,individualCount,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID
IYS:GoA2019_Stn46:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",22,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3468
IYS:GoA2019_Stn46:bongo:Net1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",2,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3469
IYS:GoA2019_Stn46:bongo:Net1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3470
IYS:GoA2019_Stn46:bongo:Net1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",1,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3471
IYS:GoA2019_Stn46:bongo:Net1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",4,C5,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3472
IYS:GoA2019_Stn46:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",16,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3473
IYS:GoA2019_Stn46:bongo:Net1,abyssalis,Primno abyssalis,urn:lsid:marinespecies.org:taxname:421603,"(Bowman, 1968)",3,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3474
IYS:GoA2019_Stn46:bongo:Net1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",2,NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3475
IYS:GoA2019_Stn46:bongo:Net1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",13,NA,NA,Species,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3476
IYS:GoA2019_Stn46:bongo:Net1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",1,NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3477
IYS:GoA2019_Stn46:bongo:Net1,NA,Vibilia,urn:lsid:marinespecies.org:taxname:101812,"H. Milne Edwards, 1830",3,NA,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3478
IYS:GoA2019_Stn46:bongo:Net1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",9,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3479
IYS:GoA2019_Stn46:bongo:Net1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3480
IYS:GoA2019_Stn46:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",16,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3481
IYS:GoA2019_Stn46:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",14,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3482
IYS:GoA2019_Stn46:bongo:Net1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",21,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3483
IYS:GoA2019_Stn46:bongo:Net1,styliremis,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,"Giesbrecht, 1888",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3484
IYS:GoA2019_Stn46:bongo:Net1,columbiae,Candacia columbiae,urn:lsid:marinespecies.org:taxname:349800,"Campbell, 1929",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3485
IYS:GoA2019_Stn46:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,3,juvenile,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3486
IYS:GoA2019_Stn46:bongo:Net1,parapergens,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",11,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3487
IYS:GoA2019_Stn46:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",11,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3488
IYS:GoA2019_Stn46:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",7,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3489
IYS:GoA2019_Stn46:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3490
IYS:GoA2019_Stn46:bongo:Net1,NA,Clio,urn:lsid:marinespecies.org:taxname:137751,"Linnaeus, 1767",1,juvenile,NA,Genus,accepted,sp. inc,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3491
IYS:GoA2019_Stn46:bongo:Net1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",4,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3492
IYS:GoA2019_Stn46:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",4,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3493
IYS:GoA2019_Stn46:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3494
IYS:GoA2019_Stn46:bongo:Net1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3495
IYS:GoA2019_Stn46:bongo:Net1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3496
IYS:GoA2019_Stn46:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",2,calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3497
IYS:GoA2019_Stn46:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",4,egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3498
IYS:GoA2019_Stn46:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",11,nauplius,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3499
IYS:GoA2019_Stn46:bongo:Net1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",9,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3500
IYS:GoA2019_Stn46:bongo:Net1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3501
IYS:GoA2019_Stn46:bongo:Net1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",5,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3502
IYS:GoA2019_Stn46:bongo:Net1,flavicornis,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,"(Claus, 1863)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3503
IYS:GoA2019_Stn46:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",3,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3504
IYS:GoA2019_Stn46:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",2,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3505
IYS:GoA2019_Stn46:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3506
IYS:GoA2019_Stn46:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",2,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3507
IYS:GoA2019_Stn46:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3508
IYS:GoA2019_Stn46:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3509
IYS:GoA2019_Stn46:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3510
IYS:GoA2019_Stn46:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",20,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3511
IYS:GoA2019_Stn46:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",27,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3512
IYS:GoA2019_Stn46:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",14,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3513
IYS:GoA2019_Stn46:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",20,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3514
IYS:GoA2019_Stn46:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",25,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3515
IYS:GoA2019_Stn46:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",19,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3516
IYS:GoA2019_Stn46:bongo:Net1,plumchrus,Neocalanus plumchrus,urn:lsid:marinespecies.org:taxname:196772,"(Marukawa, 1921)",4,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3517
IYS:GoA2019_Stn46:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",2,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3518
IYS:GoA2019_Stn46:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",4,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3519
IYS:GoA2019_Stn46:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3520
IYS:GoA2019_Stn46:bongo:Net1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",21,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3521
IYS:GoA2019_Stn46:bongo:Net1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",5,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3522
IYS:GoA2019_Stn46:bongo:Net1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",31,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3523
IYS:GoA2019_Stn46:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",62,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3524
IYS:GoA2019_Stn46:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",87,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3525
IYS:GoA2019_Stn46:bongo:Net1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",4,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3526
IYS:GoA2019_Stn46:bongo:Net1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",3,C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3527
IYS:GoA2019_Stn46:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",17,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3528
IYS:GoA2019_Stn46:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",8,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3529
IYS:GoA2019_Stn46:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3530
IYS:GoA2019_Stn46:bongo:Net1,NA,Polychaeta,urn:lsid:marinespecies.org:taxname:883,"Grube, 1850",1,trochophore,NA,Class,accepted,sp. inc,Animalia,Annelida,Polychaeta,NA,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3531
IYS:GoA2019_Stn46:bongo:Net1,mimus,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,"Frost, 1989",6,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3532
IYS:GoA2019_Stn46:bongo:Net1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",6,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3533
IYS:GoA2019_Stn46:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",4,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3534
IYS:GoA2019_Stn46:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",5,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3535
IYS:GoA2019_Stn46:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",7,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3536
IYS:GoA2019_Stn46:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",12,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3537
IYS:GoA2019_Stn46:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",10,C5,F,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3538
IYS:GoA2019_Stn46:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",5,C5,M,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3539
IYS:GoA2019_Stn46:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",3,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3540
IYS:GoA2019_Stn46:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3541
IYS:GoA2019_Stn46:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3542
IYS:GoA2019_Stn46:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",2,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3543
IYS:GoA2019_Stn46:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3544
IYS:GoA2019_Stn46:bongo:Net1,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",2,larval colony,NA,Order,accepted,sp. inc,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3545
IYS:GoA2019_Stn46:bongo:Net1,NA,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,"Eschscholtz, 1825",2,juvenile,NA,Genus,accepted,sp. inc,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3546
IYS:GoA2019_Stn46:bongo:Net1,conifera,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"(Giesbrecht, 1891)",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3547
IYS:GoA2019_Stn46:bongo:Net1,conifera,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"(Giesbrecht, 1891)",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3548
IYS:GoA2019_Stn46:bongo:Net1,NA,Triconia,urn:lsid:marinespecies.org:taxname:128691,"Böttger-Schnack, 1999",1,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3549
IYS:GoA2019_Stn46:bongo:Net1,NA, ,NA,NA,2,trochophore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3550
IYS:GoA2019_Stn46:bongo:Net1,milleri,Bathylagus milleri,urn:lsid:marinespecies.org:taxname:301822,"Jordan & Gilbert, 1898",1,larva,NA,Species,unaccepted,NA,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Bathylagus,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3551
IYS:GoA2019_Stn46:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",69,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3552
IYS:GoA2019_Stn46:bongo:Net1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",1,NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn46:bongo:Net1:zoop_occ-3553
