occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020_Stn36:trawl:sample:4877:occ-4877,IYS:GoA2020_Stn36:trawl:sample:4877:occ-4877-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,63,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4878:occ-4878,IYS:GoA2020_Stn36:trawl:sample:4878:occ-4878-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,64,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4879:occ-4879,IYS:GoA2020_Stn36:trawl:sample:4879:occ-4879-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,63,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4880:occ-4880,IYS:GoA2020_Stn36:trawl:sample:4880:occ-4880-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4881:occ-4881,IYS:GoA2020_Stn36:trawl:sample:4881:occ-4881-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4882:occ-4882,IYS:GoA2020_Stn36:trawl:sample:4882:occ-4882-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,59,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4883:occ-4883,IYS:GoA2020_Stn36:trawl:sample:4883:occ-4883-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4884:occ-4884,IYS:GoA2020_Stn36:trawl:sample:4884:occ-4884-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4885:occ-4885,IYS:GoA2020_Stn36:trawl:sample:4885:occ-4885-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,39,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4886:occ-4886,IYS:GoA2020_Stn36:trawl:sample:4886:occ-4886-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4887:occ-4887,IYS:GoA2020_Stn36:trawl:sample:4887:occ-4887-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4888:occ-4888,IYS:GoA2020_Stn36:trawl:sample:4888:occ-4888-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4889:occ-4889,IYS:GoA2020_Stn36:trawl:sample:4889:occ-4889-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,37,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4890:occ-4890,IYS:GoA2020_Stn36:trawl:sample:4890:occ-4890-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,46,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4891:occ-4891,IYS:GoA2020_Stn36:trawl:sample:4891:occ-4891-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4892:occ-4892,IYS:GoA2020_Stn36:trawl:sample:4892:occ-4892-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4893:occ-4893,IYS:GoA2020_Stn36:trawl:sample:4893:occ-4893-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4894:occ-4894,IYS:GoA2020_Stn36:trawl:sample:4894:occ-4894-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4895:occ-4895,IYS:GoA2020_Stn36:trawl:sample:4895:occ-4895-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4896:occ-4896,IYS:GoA2020_Stn36:trawl:sample:4896:occ-4896-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4897:occ-4897,IYS:GoA2020_Stn36:trawl:sample:4897:occ-4897-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4898:occ-4898,IYS:GoA2020_Stn36:trawl:sample:4898:occ-4898-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4899:occ-4899,IYS:GoA2020_Stn36:trawl:sample:4899:occ-4899-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4900:occ-4900,IYS:GoA2020_Stn36:trawl:sample:4900:occ-4900-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4901:occ-4901,IYS:GoA2020_Stn36:trawl:sample:4901:occ-4901-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,65,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4902:occ-4902,IYS:GoA2020_Stn36:trawl:sample:4902:occ-4902-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4903:occ-4903,IYS:GoA2020_Stn36:trawl:sample:4903:occ-4903-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4904:occ-4904,IYS:GoA2020_Stn36:trawl:sample:4904:occ-4904-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4905:occ-4905,IYS:GoA2020_Stn36:trawl:sample:4905:occ-4905-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4906:occ-4906,IYS:GoA2020_Stn36:trawl:sample:4906:occ-4906-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4907:occ-4907,IYS:GoA2020_Stn36:trawl:sample:4907:occ-4907-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4908:occ-4908,IYS:GoA2020_Stn36:trawl:sample:4908:occ-4908-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4909:occ-4909,IYS:GoA2020_Stn36:trawl:sample:4909:occ-4909-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,35,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4910:occ-4910,IYS:GoA2020_Stn36:trawl:sample:4910:occ-4910-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4911:occ-4911,IYS:GoA2020_Stn36:trawl:sample:4911:occ-4911-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4912:occ-4912,IYS:GoA2020_Stn36:trawl:sample:4912:occ-4912-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4913:occ-4913,IYS:GoA2020_Stn36:trawl:sample:4913:occ-4913-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4914:occ-4914,IYS:GoA2020_Stn36:trawl:sample:4914:occ-4914-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4915:occ-4915,IYS:GoA2020_Stn36:trawl:sample:4915:occ-4915-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4916:occ-4916,IYS:GoA2020_Stn36:trawl:sample:4916:occ-4916-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4917:occ-4917,IYS:GoA2020_Stn36:trawl:sample:4917:occ-4917-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4918:occ-4918,IYS:GoA2020_Stn36:trawl:sample:4918:occ-4918-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4919:occ-4919,IYS:GoA2020_Stn36:trawl:sample:4919:occ-4919-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4920:occ-4920,IYS:GoA2020_Stn36:trawl:sample:4920:occ-4920-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4921:occ-4921,IYS:GoA2020_Stn36:trawl:sample:4921:occ-4921-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4922:occ-4922,IYS:GoA2020_Stn36:trawl:sample:4922:occ-4922-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,51,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4923:occ-4923,IYS:GoA2020_Stn36:trawl:sample:4923:occ-4923-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4924:occ-4924,IYS:GoA2020_Stn36:trawl:sample:4924:occ-4924-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,32,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4925:occ-4925,IYS:GoA2020_Stn36:trawl:sample:4925:occ-4925-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,35,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4926:occ-4926,IYS:GoA2020_Stn36:trawl:sample:4926:occ-4926-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,30,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4927:occ-4927,IYS:GoA2020_Stn36:trawl:sample:4927:occ-4927-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,40,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4928:occ-4928,IYS:GoA2020_Stn36:trawl:sample:4928:occ-4928-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,40,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4929:occ-4929,IYS:GoA2020_Stn36:trawl:sample:4929:occ-4929-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4930:occ-4930,IYS:GoA2020_Stn36:trawl:sample:4930:occ-4930-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,69,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4931:occ-4931,IYS:GoA2020_Stn36:trawl:sample:4931:occ-4931-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4932:occ-4932,IYS:GoA2020_Stn36:trawl:sample:4932:occ-4932-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,36,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4933:occ-4933,IYS:GoA2020_Stn36:trawl:sample:4933:occ-4933-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4934:occ-4934,IYS:GoA2020_Stn36:trawl:sample:4934:occ-4934-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4935:occ-4935,IYS:GoA2020_Stn36:trawl:sample:4935:occ-4935-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,66,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4936:occ-4936,IYS:GoA2020_Stn36:trawl:sample:4936:occ-4936-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4937:occ-4937,IYS:GoA2020_Stn36:trawl:sample:4937:occ-4937-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4938:occ-4938,IYS:GoA2020_Stn36:trawl:sample:4938:occ-4938-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4939:occ-4939,IYS:GoA2020_Stn36:trawl:sample:4939:occ-4939-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,65,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4940:occ-4940,IYS:GoA2020_Stn36:trawl:sample:4940:occ-4940-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4941:occ-4941,IYS:GoA2020_Stn36:trawl:sample:4941:occ-4941-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,38,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4942:occ-4942,IYS:GoA2020_Stn36:trawl:sample:4942:occ-4942-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,34,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4943:occ-4943,IYS:GoA2020_Stn36:trawl:sample:4943:occ-4943-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4944:occ-4944,IYS:GoA2020_Stn36:trawl:sample:4944:occ-4944-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4945:occ-4945,IYS:GoA2020_Stn36:trawl:sample:4945:occ-4945-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4946:occ-4946,IYS:GoA2020_Stn36:trawl:sample:4946:occ-4946-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4947:occ-4947,IYS:GoA2020_Stn36:trawl:sample:4947:occ-4947-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4948:occ-4948,IYS:GoA2020_Stn36:trawl:sample:4948:occ-4948-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,43,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4949:occ-4949,IYS:GoA2020_Stn36:trawl:sample:4949:occ-4949-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4950:occ-4950,IYS:GoA2020_Stn36:trawl:sample:4950:occ-4950-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,31,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4951:occ-4951,IYS:GoA2020_Stn36:trawl:sample:4951:occ-4951-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,29,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4952:occ-4952,IYS:GoA2020_Stn36:trawl:sample:4952:occ-4952-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,39,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4953:occ-4953,IYS:GoA2020_Stn36:trawl:sample:4953:occ-4953-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,52,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4954:occ-4954,IYS:GoA2020_Stn36:trawl:sample:4954:occ-4954-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4955:occ-4955,IYS:GoA2020_Stn36:trawl:sample:4955:occ-4955-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,45,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4956:occ-4956,IYS:GoA2020_Stn36:trawl:sample:4956:occ-4956-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4957:occ-4957,IYS:GoA2020_Stn36:trawl:sample:4957:occ-4957-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4958:occ-4958,IYS:GoA2020_Stn36:trawl:sample:4958:occ-4958-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,42,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4959:occ-4959,IYS:GoA2020_Stn36:trawl:sample:4959:occ-4959-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,33,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2020_Stn36:trawl:sample:4960:occ-4960,IYS:GoA2020_Stn36:trawl:sample:4960:occ-4960-standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,26,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
