eventID,lifeStage,sex,scientificName,scientificNameID,individualCount,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,occurrenceRemarks,vernacularName,preparations,basisOfRecord,occurrenceID,occurrenceStatus
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,F,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,47,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2323,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,F,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,8,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2324,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,M,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,4,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2325,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C4,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,22,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2326,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C5,F,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,30,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2327,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C5,M,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,13,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2328,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C3,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,12,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2329,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C2,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2330,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C5,NA,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,"(Sars G.O., 1900)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2331,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C4,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,3,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2332,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C5,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,7,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2333,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,F,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2334,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,M,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2335,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,larval colony,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,sp. inc.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2336,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,C6,F,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,1,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,"(Giesbrecht, 1891)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2337,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,3,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2338,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,juvenile,NA,Chauliodus macouni,urn:lsid:marinespecies.org:taxname:275055,1,NA,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Chauliodus,"Bean, 1890",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2339,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Cystisoma,urn:lsid:marinespecies.org:taxname:101793,1,sp. inc.,Animalia,Arthropoda,Malacostraca,Amphipoda,Cystisomatidae,Cystisoma,"Guérin-Méneville, 1842",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2340,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,1,sp. inc.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2341,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,32,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2342,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,F,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,4,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2343,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,M,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,6,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2344,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,4,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2345,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Lensia conoidea,urn:lsid:marinespecies.org:taxname:135426,2,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,"(Keferstein & Ehlers, 1860)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2346,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,10,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2347,present
IYS:GoA2020_Stn:P PRIME:bongo:Net1,NA,NA,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,5,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Alvariño, 1962)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net1:zocc:2348,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G77,NA, ,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,1,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G77:zocc:3996,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G78,NA, ,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G78:zocc:3997,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G78,NA, ,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G78:zocc:3998,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:3999,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4000,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4001,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4002,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4003,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4004,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4005,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4006,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4007,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G79:zocc:4008,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81,NA, ,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81:zocc:4009,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81,NA, ,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81:zocc:4010,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81,NA, ,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81:zocc:4011,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81,NA, ,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81:zocc:4012,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81,NA, ,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G81:zocc:4013,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82,NA, ,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82:zocc:4014,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82,NA, ,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82:zocc:4015,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82,NA, ,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G82:zocc:4016,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83:zocc:4017,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83:zocc:4018,present
IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:P PRIME:bongo:Net2:G83:zocc:4019,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,3,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2082,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,3,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2083,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,1,sp. inc.,Animalia,Chaetognatha,NA,NA,NA,NA,NA,Phylum,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2084,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,1,sp. inc.,Animalia,Chaetognatha,NA,NA,NA,NA,NA,Phylum,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2085,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,"(Chun, 1897)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2086,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,"(Chun, 1897)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2087,present
IYS:GoA2020_Stn:P:bongo:Net1,C5,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2088,present
IYS:GoA2020_Stn:P:bongo:Net1,C5,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2089,present
IYS:GoA2020_Stn:P:bongo:Net1,C6,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,36,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2090,present
IYS:GoA2020_Stn:P:bongo:Net1,C6,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,36,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2091,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,81,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2092,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,81,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2093,present
IYS:GoA2020_Stn:P:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2094,present
IYS:GoA2020_Stn:P:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2095,present
IYS:GoA2020_Stn:P:bongo:Net1,C5,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2096,present
IYS:GoA2020_Stn:P:bongo:Net1,C5,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2097,present
IYS:GoA2020_Stn:P:bongo:Net1,paralarva,NA,Octopus,urn:lsid:marinespecies.org:taxname:138268,1,sp. inc.,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,"Cuvier, 1798",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2098,present
IYS:GoA2020_Stn:P:bongo:Net1,paralarva,NA,Octopus,urn:lsid:marinespecies.org:taxname:138268,1,sp. inc.,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,"Cuvier, 1798",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2099,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,1,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Lohmann, 1892",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2100,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,1,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Lohmann, 1892",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2101,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,37,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2102,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,37,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2103,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Alvariño, 1962)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2104,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Alvariño, 1962)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2105,present
IYS:GoA2020_Stn:P:bongo:Net1,NA,NA,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,1,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,"Steenstrup, 1849",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:P:bongo:Net1:zocc:2106,present
