measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.694,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-pr1:Mass,Mass,NA,0.054,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-pr2:Mass,Mass,NA,2.64,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.272727273,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.363636364,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,484,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,6.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.32,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,4.62,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr3:Mass,Mass,NA,0.66,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.36344756,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,27.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,3.271028037,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,214,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,9,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,4.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.076912512,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.692212608,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,809,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,5.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,9,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,5.04,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:3-pr2:Mass,Mass,NA,0.56,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,50.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1268,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.796099291,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.796099291,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,564,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.49,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr1:Mass,Mass,NA,1.35,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr2:Mass,Mass,NA,0.22,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr3:Mass,Mass,NA,2.92,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.603864734,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,27.6,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.207729469,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,207,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.263157895,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.052631579,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,779,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,5.74,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.2,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn36:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,2.46,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.067663818,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,52.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.135327635,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1404,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.23,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn36:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,0.67,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.296143251,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,54.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.296143251,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1452,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn37:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,4.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.12539185,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.12539185,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,638,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,0.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.894495413,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.788990826,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,654,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,11.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,11.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.643176734,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.572706935,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,894,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,23,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,20.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.125267339,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,48.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.375802016,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1091,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.87,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,0.82,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn38:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,0.41,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.238248551,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,53.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.238248551,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1553,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,3.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,3.15,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn39:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,0.55,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.163993792,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,55,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.163993792,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1933,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
