eventID,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus
IYS:GoA2019_Stn2,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C5,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo_occ:98,present
IYS:GoA2019_Stn2,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,3,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo_occ:99,present
IYS:GoA2019_Stn2,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,2,"Dana, 1852",Genus,accepted,C3,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo_occ:100,present
IYS:GoA2019_Stn2,Euchirella,urn:lsid:marinespecies.org:taxname:104120,1,"Giesbrecht, 1888",Genus,accepted,C1,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,IYS:GoA2019_Stn2:bongo_occ:101,present
IYS:GoA2019_Stn2,Euchirella,urn:lsid:marinespecies.org:taxname:104120,1,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,IYS:GoA2019_Stn2:bongo_occ:102,present
IYS:GoA2019_Stn2,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,1,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo_occ:103,present
IYS:GoA2019_Stn2,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo_occ:104,present
IYS:GoA2019_Stn2,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,3,"Dana, 1852",Family,accepted,nauplius,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo_occ:105,present
IYS:GoA2019_Stn2,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,17,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn2:bongo_occ:106,present
IYS:GoA2019_Stn2,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,2,"Campbell, 1930",Species,unaccepted,C6,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo_occ:107,present
IYS:GoA2019_Stn2,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,2,"(Wolfenden, 1905)",Species,unaccepted,C6,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo_occ:108,present
IYS:GoA2019_Stn2,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,"Giesbrecht, 1888",Genus,accepted,C3,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo_occ:109,present
IYS:GoA2019_Stn2,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,1,"(Giesbrecht, 1889)",Species,accepted,C5,NA,104179,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,IYS:GoA2019_Stn2:bongo_occ:110,present
IYS:GoA2019_Stn2,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,11,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn2:bongo_occ:111,present
IYS:GoA2019_Stn2,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,2,"(Claus, 1863)",Species,accepted,C5,NA,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,IYS:GoA2019_Stn2:bongo_occ:112,present
IYS:GoA2019_Stn2,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,3,"Bradford & Jillett, 1974",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo_occ:113,present
IYS:GoA2019_Stn2,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,1,"(Dana, 1849)",Species,accepted,C6,M,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo_occ:114,present
IYS:GoA2019_Stn2,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,3,"(Dana, 1849)",Species,accepted,C4,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo_occ:115,present
IYS:GoA2019_Stn2,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,28,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:116,present
IYS:GoA2019_Stn2,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,9,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:117,present
IYS:GoA2019_Stn2,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,2,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:118,present
IYS:GoA2019_Stn2,Metridia,urn:lsid:marinespecies.org:taxname:104190,3,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:119,present
IYS:GoA2019_Stn2,Metridia,urn:lsid:marinespecies.org:taxname:104190,31,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:120,present
IYS:GoA2019_Stn2,Metridia,urn:lsid:marinespecies.org:taxname:104190,45,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo_occ:121,present
IYS:GoA2019_Stn2,Microcalanus pygmaeus,urn:lsid:marinespecies.org:taxname:104513,1,"(Sars G.O., 1900)",Species,accepted,C6,F,104164,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,IYS:GoA2019_Stn2:bongo_occ:122,present
IYS:GoA2019_Stn2,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,1,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo_occ:123,present
IYS:GoA2019_Stn2,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,17,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo_occ:124,present
IYS:GoA2019_Stn2,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,9,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo_occ:125,present
IYS:GoA2019_Stn2,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,14,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo_occ:126,present
IYS:GoA2019_Stn2,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,3,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn2:bongo_occ:127,present
IYS:GoA2019_Stn2,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,13,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo_occ:128,present
IYS:GoA2019_Stn2,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,37,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo_occ:129,present
IYS:GoA2019_Stn2,Oithona,urn:lsid:marinespecies.org:taxname:106485,1,"Baird, 1843",Genus,accepted,C4,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo_occ:130,present
IYS:GoA2019_Stn2,Oithona,urn:lsid:marinespecies.org:taxname:106485,36,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo_occ:131,present
IYS:GoA2019_Stn2,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,1,"Gray, 1840",Class,accepted,larva,NA,148743,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,IYS:GoA2019_Stn2:bongo_occ:132,present
IYS:GoA2019_Stn2,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,2,"Wolfenden, 1905",Species,accepted,C6,M,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo_occ:133,present
IYS:GoA2019_Stn2,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,16,"Wolfenden, 1905",Species,accepted,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo_occ:134,present
IYS:GoA2019_Stn2,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,4,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo_occ:135,present
IYS:GoA2019_Stn2,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,7,"Boeck, 1865",Genus,accepted,C4,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo_occ:136,present
IYS:GoA2019_Stn2,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,21,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo_occ:137,present
IYS:GoA2019_Stn2,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,2,"(Esterly, 1913)",Species,accepted,C4,NA,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo_occ:138,present
IYS:GoA2019_Stn2,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,1,"Scott A., 1909",Genus,accepted,C1,NA,104086,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo_occ:139,present
IYS:GoA2019_Stn2,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,1,"Scott A., 1909",Genus,accepted,C2,NA,104086,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo_occ:140,present
IYS:GoA2019_Stn2,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,1,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn2:bongo_occ:141,present
IYS:GoA2019_Stn2,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,1,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo_occ:142,present
IYS:GoA2019_Stn2,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,4,"Frost, 1989",Species,accepted,C6,M,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo_occ:143,present
IYS:GoA2019_Stn2,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,2,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo_occ:144,present
IYS:GoA2019_Stn2,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,2,"Boeck, 1872",Genus,accepted,C5,F,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo_occ:145,present
IYS:GoA2019_Stn2,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C5,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo_occ:146,present
IYS:GoA2019_Stn2,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,2,"Giesbrecht, 1902",Species,accepted,C6,F,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo_occ:147,present
IYS:GoA2019_Stn2,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C4,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo_occ:148,present
IYS:GoA2019_Stn2,Racovitzanus,urn:lsid:marinespecies.org:taxname:104227,1,"Giesbrecht, 1902",Genus,accepted,C3,NA,104103,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo_occ:149,present
IYS:GoA2019_Stn2,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,1,"(Sars G.O., 1900)",Species,accepted,C5,NA,104228,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,IYS:GoA2019_Stn2:bongo_occ:150,present
IYS:GoA2019_Stn2,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo_occ:151,present
IYS:GoA2019_Stn2,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,3,"(Brady, 1883)",Species,accepted,C4,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo_occ:152,present
IYS:GoA2019_Stn2,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo_occ:153,present
IYS:GoA2019_Stn2,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,2,"Eschscholtz, 1829",Order,accepted,larval colony,NA,19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS:GoA2019_Stn2:bongo_occ:154,present
IYS:GoA2019_Stn2,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,1,"Eschscholtz, 1825",Genus,accepted,juvenile,NA,958,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn2:bongo_occ:155,present
IYS:GoA2019_Stn2,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,2,"(Giesbrecht, 1891)",Species,accepted,C6,F,128691,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn2:bongo_occ:156,present
IYS:GoA2019_Stn2,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn2:bongo_occ:157,present
IYS:GoA2019_Stn2,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,19,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn2:bongo_occ:158,present
IYS:GoA2019_Stn2,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,1,"(Hansen, 1903)",Species,accepted,NA,NA,513958,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,IYS:GoA2019_Stn2:bongo_occ:159,present
IYS:GoA2019_Stn2,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,4,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn2:bongo_occ:160,present
IYS:GoA2019_Stn2,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,13,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn2:bongo_occ:161,present
IYS:GoA2019_Stn3,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,29,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn3:bongo_occ:162,present
IYS:GoA2019_Stn3,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,3,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn3:bongo_occ:163,present
IYS:GoA2019_Stn3,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,1,"Stebbing, 1888",Species,accepted,NA,NA,101603,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS:GoA2019_Stn3:bongo_occ:164,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:165,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,11,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:166,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:167,present
IYS:GoA2019_Stn3,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,68,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn3:bongo_occ:168,present
IYS:GoA2019_Stn3,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,2,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn3:bongo_occ:169,present
IYS:GoA2019_Stn3,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,3,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn3:bongo_occ:170,present
IYS:GoA2019_Stn3,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,35,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn3:bongo_occ:171,present
IYS:GoA2019_Stn3,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,2,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn3:bongo_occ:172,present
IYS:GoA2019_Stn3,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,2,"Nemoto, 1963",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn3:bongo_occ:173,present
IYS:GoA2019_Stn3,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,10,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn3:bongo_occ:174,present
IYS:GoA2019_Stn3,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,1,"Bradford, 1971",Species,accepted,C4,NA,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,IYS:GoA2019_Stn3:bongo_occ:175,present
IYS:GoA2019_Stn3,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,1,"Bradford, 1971",Species,accepted,C6,F,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,IYS:GoA2019_Stn3:bongo_occ:176,present
IYS:GoA2019_Stn3,Atlanta,urn:lsid:marinespecies.org:taxname:137687,7,"Lesueur, 1817",Genus,accepted,NA,NA,22990,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,IYS:GoA2019_Stn3:bongo_occ:177,present
IYS:GoA2019_Stn3,Calanus,urn:lsid:marinespecies.org:taxname:104152,10,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn3:bongo_occ:178,present
IYS:GoA2019_Stn3,Calanus,urn:lsid:marinespecies.org:taxname:104152,12,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn3:bongo_occ:179,present
IYS:GoA2019_Stn3,Calanus,urn:lsid:marinespecies.org:taxname:104152,4,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn3:bongo_occ:180,present
IYS:GoA2019_Stn3,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,12,"Giesbrecht, 1888",Species,accepted,C6,F,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,IYS:GoA2019_Stn3:bongo_occ:181,present
IYS:GoA2019_Stn3,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,8,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn3:bongo_occ:182,present
IYS:GoA2019_Stn3,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,6,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn3:bongo_occ:183,present
IYS:GoA2019_Stn3,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,12,"Giesbrecht, 1888",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn3:bongo_occ:184,present
IYS:GoA2019_Stn3,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,20,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn3:bongo_occ:185,present
IYS:GoA2019_Stn3,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,3,"Giesbrecht, 1888",Genus,accepted,C2,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn3:bongo_occ:186,present
IYS:GoA2019_Stn3,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,3,"Giesbrecht, 1888",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn3:bongo_occ:187,present
IYS:GoA2019_Stn3,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,3,"Giesbrecht, 1888",Species,accepted,C6,F,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn3:bongo_occ:188,present
IYS:GoA2019_Stn3,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,1,"Giesbrecht, 1888",Species,accepted,C4,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn3:bongo_occ:189,present
IYS:GoA2019_Stn3,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,2,"Giesbrecht, 1888",Species,accepted,C5,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn3:bongo_occ:190,present
IYS:GoA2019_Stn3,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,1,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn3:bongo_occ:191,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,3,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:192,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:193,present
IYS:GoA2019_Stn3,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C5,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo_occ:194,present
