occurrenceID,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID
IYS:GoA2019_Stn53:bongo_occ:3919,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3919:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3919,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3919:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3919,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3919:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3920,stage,C4,IYS:GoA2019_Stn53:bongo_occ:3920:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn53:bongo_occ:3920,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3920:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3920,ind_counted,5,IYS:GoA2019_Stn53:bongo_occ:3920:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3920,ind_total,80,IYS:GoA2019_Stn53:bongo_occ:3920:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3920,abund_m3_flow_est,1.985111663,IYS:GoA2019_Stn53:bongo_occ:3920:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3920,abund_m3_depth_est,1.629659809,IYS:GoA2019_Stn53:bongo_occ:3920:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3921,stage,C5,IYS:GoA2019_Stn53:bongo_occ:3921:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn53:bongo_occ:3921,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3921:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3921,ind_counted,2,IYS:GoA2019_Stn53:bongo_occ:3921:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3921,ind_total,32,IYS:GoA2019_Stn53:bongo_occ:3921:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3921,abund_m3_flow_est,0.794044665,IYS:GoA2019_Stn53:bongo_occ:3921:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3921,abund_m3_depth_est,0.6518639234,IYS:GoA2019_Stn53:bongo_occ:3921:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3922,stage,C2,IYS:GoA2019_Stn53:bongo_occ:3922:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/
IYS:GoA2019_Stn53:bongo_occ:3922,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3922:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3922,ind_counted,2,IYS:GoA2019_Stn53:bongo_occ:3922:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3922,ind_total,32,IYS:GoA2019_Stn53:bongo_occ:3922:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3922,abund_m3_flow_est,0.794044665,IYS:GoA2019_Stn53:bongo_occ:3922:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3922,abund_m3_depth_est,0.6518639234,IYS:GoA2019_Stn53:bongo_occ:3922:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3923,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3923:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3923,sex,F,IYS:GoA2019_Stn53:bongo_occ:3923:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3923,ind_counted,3,IYS:GoA2019_Stn53:bongo_occ:3923:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3923,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3923:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3923,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3923:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3923,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3923:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3924,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3924:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3924,sex,F,IYS:GoA2019_Stn53:bongo_occ:3924:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3924,ind_counted,18,IYS:GoA2019_Stn53:bongo_occ:3924:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3924,ind_total,288,IYS:GoA2019_Stn53:bongo_occ:3924:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3924,abund_m3_flow_est,7.146401985,IYS:GoA2019_Stn53:bongo_occ:3924:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3924,abund_m3_depth_est,5.866775311,IYS:GoA2019_Stn53:bongo_occ:3924:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3925,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3925:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3925,sex,M,IYS:GoA2019_Stn53:bongo_occ:3925:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn53:bongo_occ:3925,ind_counted,3,IYS:GoA2019_Stn53:bongo_occ:3925:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3925,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3925:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3925,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3925:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3925,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3925:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3926,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3926:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3926,sex,F,IYS:GoA2019_Stn53:bongo_occ:3926:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3926,ind_counted,5,IYS:GoA2019_Stn53:bongo_occ:3926:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3926,ind_total,80,IYS:GoA2019_Stn53:bongo_occ:3926:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3926,abund_m3_flow_est,1.985111663,IYS:GoA2019_Stn53:bongo_occ:3926:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3926,abund_m3_depth_est,1.629659809,IYS:GoA2019_Stn53:bongo_occ:3926:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3927,stage,C4,IYS:GoA2019_Stn53:bongo_occ:3927:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn53:bongo_occ:3927,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3927:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3927,ind_counted,14,IYS:GoA2019_Stn53:bongo_occ:3927:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3927,ind_total,224,IYS:GoA2019_Stn53:bongo_occ:3927:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3927,abund_m3_flow_est,5.558312655,IYS:GoA2019_Stn53:bongo_occ:3927:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3927,abund_m3_depth_est,4.563047464,IYS:GoA2019_Stn53:bongo_occ:3927:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3928,stage,C5,IYS:GoA2019_Stn53:bongo_occ:3928:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn53:bongo_occ:3928,sex,F,IYS:GoA2019_Stn53:bongo_occ:3928:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3928,ind_counted,18,IYS:GoA2019_Stn53:bongo_occ:3928:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3928,ind_total,288,IYS:GoA2019_Stn53:bongo_occ:3928:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3928,abund_m3_flow_est,7.146401985,IYS:GoA2019_Stn53:bongo_occ:3928:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3928,abund_m3_depth_est,5.866775311,IYS:GoA2019_Stn53:bongo_occ:3928:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3929,stage,C5,IYS:GoA2019_Stn53:bongo_occ:3929:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn53:bongo_occ:3929,sex,M,IYS:GoA2019_Stn53:bongo_occ:3929:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn53:bongo_occ:3929,ind_counted,11,IYS:GoA2019_Stn53:bongo_occ:3929:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3929,ind_total,176,IYS:GoA2019_Stn53:bongo_occ:3929:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3929,abund_m3_flow_est,4.367245658,IYS:GoA2019_Stn53:bongo_occ:3929:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3929,abund_m3_depth_est,3.585251579,IYS:GoA2019_Stn53:bongo_occ:3929:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3930,stage,C3,IYS:GoA2019_Stn53:bongo_occ:3930:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/
IYS:GoA2019_Stn53:bongo_occ:3930,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3930:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3930,ind_counted,3,IYS:GoA2019_Stn53:bongo_occ:3930:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3930,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3930:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3930,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3930:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3930,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3930:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3931,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3931:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3931,sex,F,IYS:GoA2019_Stn53:bongo_occ:3931:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3931,ind_counted,1,IYS:GoA2019_Stn53:bongo_occ:3931:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3931,ind_total,16,IYS:GoA2019_Stn53:bongo_occ:3931:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3931,abund_m3_flow_est,0.3970223325,IYS:GoA2019_Stn53:bongo_occ:3931:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3931,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn53:bongo_occ:3931:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3932,stage,C5,IYS:GoA2019_Stn53:bongo_occ:3932:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn53:bongo_occ:3932,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3932:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3932,ind_counted,1,IYS:GoA2019_Stn53:bongo_occ:3932:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3932,ind_total,16,IYS:GoA2019_Stn53:bongo_occ:3932:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3932,abund_m3_flow_est,0.3970223325,IYS:GoA2019_Stn53:bongo_occ:3932:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3932,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn53:bongo_occ:3932:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3933,stage,C6,IYS:GoA2019_Stn53:bongo_occ:3933:stage, ,NA,NA, 
IYS:GoA2019_Stn53:bongo_occ:3933,sex,F,IYS:GoA2019_Stn53:bongo_occ:3933:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn53:bongo_occ:3933,ind_counted,3,IYS:GoA2019_Stn53:bongo_occ:3933:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3933,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3933:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3933,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3933:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3933,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3933:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3934,stage,C4,IYS:GoA2019_Stn53:bongo_occ:3934:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn53:bongo_occ:3934,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3934:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3934,ind_counted,3,IYS:GoA2019_Stn53:bongo_occ:3934:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3934,ind_total,48,IYS:GoA2019_Stn53:bongo_occ:3934:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3934,abund_m3_flow_est,1.191066998,IYS:GoA2019_Stn53:bongo_occ:3934:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3934,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn53:bongo_occ:3934:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3935,stage,C5,IYS:GoA2019_Stn53:bongo_occ:3935:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn53:bongo_occ:3935,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3935:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3935,ind_counted,2,IYS:GoA2019_Stn53:bongo_occ:3935:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3935,ind_total,32,IYS:GoA2019_Stn53:bongo_occ:3935:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3935,abund_m3_flow_est,0.794044665,IYS:GoA2019_Stn53:bongo_occ:3935:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3935,abund_m3_depth_est,0.6518639234,IYS:GoA2019_Stn53:bongo_occ:3935:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3936,stage,larval colony,IYS:GoA2019_Stn53:bongo_occ:3936:stage, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3936,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3936:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3936,ind_counted,1,IYS:GoA2019_Stn53:bongo_occ:3936:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3936,ind_total,16,IYS:GoA2019_Stn53:bongo_occ:3936:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3936,abund_m3_flow_est,0.3970223325,IYS:GoA2019_Stn53:bongo_occ:3936:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3936,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn53:bongo_occ:3936:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3937,stage,NA,IYS:GoA2019_Stn53:bongo_occ:3937:stage, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3937,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3937:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3937,ind_counted,6,IYS:GoA2019_Stn53:bongo_occ:3937:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3937,ind_total,6,IYS:GoA2019_Stn53:bongo_occ:3937:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3937,abund_m3_flow_est,0.1488833747,IYS:GoA2019_Stn53:bongo_occ:3937:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3937,abund_m3_depth_est,0.1222244856,IYS:GoA2019_Stn53:bongo_occ:3937:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3938,stage,NA,IYS:GoA2019_Stn53:bongo_occ:3938:stage, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3938,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3938:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3938,ind_counted,65,IYS:GoA2019_Stn53:bongo_occ:3938:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3938,ind_total,65,IYS:GoA2019_Stn53:bongo_occ:3938:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3938,abund_m3_flow_est,1.612903226,IYS:GoA2019_Stn53:bongo_occ:3938:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3938,abund_m3_depth_est,1.324098594,IYS:GoA2019_Stn53:bongo_occ:3938:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3939,stage,NA,IYS:GoA2019_Stn53:bongo_occ:3939:stage, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3939,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3939:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3939,ind_counted,5,IYS:GoA2019_Stn53:bongo_occ:3939:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3939,ind_total,5,IYS:GoA2019_Stn53:bongo_occ:3939:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3939,abund_m3_flow_est,0.1240694789,IYS:GoA2019_Stn53:bongo_occ:3939:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3939,abund_m3_depth_est,0.101853738,IYS:GoA2019_Stn53:bongo_occ:3939:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3940,stage,NA,IYS:GoA2019_Stn53:bongo_occ:3940:stage, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3940,sex,NA,IYS:GoA2019_Stn53:bongo_occ:3940:sex, ,NA,NA,NA
IYS:GoA2019_Stn53:bongo_occ:3940,ind_counted,4,IYS:GoA2019_Stn53:bongo_occ:3940:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3940,ind_total,4,IYS:GoA2019_Stn53:bongo_occ:3940:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn53:bongo_occ:3940,abund_m3_flow_est,0.09925558313,IYS:GoA2019_Stn53:bongo_occ:3940:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn53:bongo_occ:3940,abund_m3_depth_est,0.08148299043,IYS:GoA2019_Stn53:bongo_occ:3940:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn54:bongo_occ:3941,stage,NA,IYS:GoA2019_Stn54:bongo_occ:3941:stage, ,NA,NA,NA
IYS:GoA2019_Stn54:bongo_occ:3941,sex,NA,IYS:GoA2019_Stn54:bongo_occ:3941:sex, ,NA,NA,NA
IYS:GoA2019_Stn54:bongo_occ:3941,ind_counted,15,IYS:GoA2019_Stn54:bongo_occ:3941:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn54:bongo_occ:3941,ind_total,15,IYS:GoA2019_Stn54:bongo_occ:3941:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn54:bongo_occ:3941,abund_m3_flow_est,0.297029703,IYS:GoA2019_Stn54:bongo_occ:3941:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn54:bongo_occ:3941,abund_m3_depth_est,0.3055612141,IYS:GoA2019_Stn54:bongo_occ:3941:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn54:bongo_occ:3942,stage,NA,IYS:GoA2019_Stn54:bongo_occ:3942:stage, ,NA,NA,NA
IYS:GoA2019_Stn54:bongo_occ:3942,sex,NA,IYS:GoA2019_Stn54:bongo_occ:3942:sex, ,NA,NA,NA
IYS:GoA2019_Stn54:bongo_occ:3942,ind_counted,23,IYS:GoA2019_Stn54:bongo_occ:3942:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn54:bongo_occ:3942,ind_total,23,IYS:GoA2019_Stn54:bongo_occ:3942:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn54:bongo_occ:3942,abund_m3_flow_est,0.4554455446,IYS:GoA2019_Stn54:bongo_occ:3942:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
