eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementRemarks
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,IYS:GoA2019_Stn39:bongo:Net1:SS100:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,IYS:GoA2019_Stn39:bongo:Net1:SS100:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,NA,IYS:GoA2019_Stn39:bongo:Net1:SS100:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,IYS:GoA2019_Stn39:bongo:Net1:SS100:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,IYS:GoA2019_Stn39:bongo:Net1:SS101:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,IYS:GoA2019_Stn39:bongo:Net1:SS101:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,NA,IYS:GoA2019_Stn39:bongo:Net1:SS101:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,IYS:GoA2019_Stn39:bongo:Net1:SS101:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4000,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,186.98252098252098,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,36.695319742819741,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn39:bongo:Net2,NA,IYS:GoA2019_Stn39:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,IYS:GoA2019_Stn39:bongo:Net2:SS102:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,IYS:GoA2019_Stn39:bongo:Net2:SS102:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net2:SS102,NA,IYS:GoA2019_Stn39:bongo:Net2:SS102:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,IYS:GoA2019_Stn39:bongo:Net2:Z636:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,IYS:GoA2019_Stn39:bongo:Net2:Z636:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,52.1,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z636,NA,IYS:GoA2019_Stn39:bongo:Net2:Z636:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,IYS:GoA2019_Stn39:bongo:Net2:Z662:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,IYS:GoA2019_Stn39:bongo:Net2:Z662:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,29.7,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z662,NA,IYS:GoA2019_Stn39:bongo:Net2:Z662:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,IYS:GoA2019_Stn39:bongo:Net2:Z663:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,IYS:GoA2019_Stn39:bongo:Net2:Z663:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,37.8,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z663,NA,IYS:GoA2019_Stn39:bongo:Net2:Z663:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,IYS:GoA2019_Stn39:bongo:Net2:Z664:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,IYS:GoA2019_Stn39:bongo:Net2:Z664:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,57.3,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net2:Z664,NA,IYS:GoA2019_Stn39:bongo:Net2:Z664:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,3900,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,208.61530761530761,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.94075411950412,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn40:bongo:Net1,NA,IYS:GoA2019_Stn40:bongo:Net1:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,NA,IYS:GoA2019_Stn40:bongo:Net1:SS102:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,NA,IYS:GoA2019_Stn40:bongo:Net1:SS102:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,NA,IYS:GoA2019_Stn40:bongo:Net1:SS102:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,CV,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,IYS:GoA2019_Stn40:bongo:Net1:SS102:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,NA,IYS:GoA2019_Stn40:bongo:Net1:SS103:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,NA,IYS:GoA2019_Stn40:bongo:Net1:SS103:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,NA,IYS:GoA2019_Stn40:bongo:Net1:SS103:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,CV,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,IYS:GoA2019_Stn40:bongo:Net1:SS103:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,NA,IYS:GoA2019_Stn40:bongo:Net1:SS104:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,NA,IYS:GoA2019_Stn40:bongo:Net1:SS104:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,NA,IYS:GoA2019_Stn40:bongo:Net1:SS104:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,CV,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,IYS:GoA2019_Stn40:bongo:Net1:SS104:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,3900,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,259.08285208285207,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,50.845009721259721,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn40:bongo:Net2,NA,IYS:GoA2019_Stn40:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
